"ID","Incident Date","City","State","School name","Latitude","Longitude","School Type","Intent","Outcome","Number Killed","Number Wounded","Narrative","Source 1","URL 1","Source 2","URL 2","Source 3","URL 3","Created","Last Modified"
"797","2021-10-17","Grambling","LA","Grambling State University","32.523797","-92.713245","","Mass Shooting (4+ Shot)","Death","1","7","A shooting took place during a Homecoming event at Grambling State University. One person was killed and seven were injured, with one victim being in critical condition. This was the second fatal shooting on campus in a week.","Three Rivers Media","https://www.threeriversmedia.net/2021/10/18/one-killed-seven-injured-in-shooting-at-louisianas-grambling-state-university/","WMRN","https://wmrn.iheart.com/content/2021-10-17-multiple-people-shot-at-college-homecoming-event/","US News","https://www.usnews.com/news/best-states/louisiana/articles/2021-12-09/man-charged-in-connection-with-grambling-homecoming-shooting","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"794","2021-10-15","Mobile","AL","Lillie B Williamson High School","30.669379","-88.074318","","Mass Shooting (4+ Shot)","Injury","0","5","A 19-year-old shot and injured five people near the stadium exit ramp during a football game between Vigor and Williamson High Schools. Police reported that one victim's injuries are life-threatening. The suspected shooter was charged with five counts of attempted murder. Another 19-year-old and a 17-year-old who were with the shooter were also charged.","Dakota News Now","https://www.dakotanewsnow.com/2021/10/17/arrest-made-shooting-near-high-school-football-game-that-left-multiple-hurt-reports-say/","WEAR","https://weartv.com/news/local/1-arrested-1-wanted-in-connection-to-ladd-peebles-shooting","WPMI","https://mynbc15.com/news/local/two-suspects-in-ladd-pebbles-shooting-in-court-grand-jury-to-consider-case","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"800","2021-10-19","Indianapolis","IN","University of Indianapolis","39.709571","-86.133969","","Unknown","Death","1","0","A 26-year-old man was fatally shot in a parking lot on the campus of the University of Indianapolis. No information on potential suspects has been released by the police.","WRTV Indianapolis","https://www.wrtv.com/news/local-news/crime/man-found-shot-tuesday-night-on-university-of-indianapolis-campus-dies","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"798","2021-10-18","Philadelphia","PA","Lincoln High School","40.044097","-75.042461","","Attack on others","Death","1","1","After school was let out, a fight erupted among a group of teens. A 21-year-old man pulled out a gun and shot a 16-year-old boy in the back and neck. A 66-year-old man was fatally shot in the head in his car as he drove by the school. The 16-year-old boy was transported to the hospital in critical condition. Plainclothes officers on the scene arrested the alleged shooter and recovered his weapon. The shooter was charged with murder, criminal conspiracy, and attempt to commit murder. Police believe that the shooter is the older brother of a Lincoln High School student and the shooting was an escalation of an ongoing dispute between his brother and the other teens.","KYW Newsradio","https://www.audacy.com/kywnewsradio/news/local/teen-elderly-man-shot-lincoln-high-school-philadelphia","Philadelphia Inquirer","https://www.inquirer.com/crime/aaron-k-scott-lincoln-high-school-shooting-philadelphia-arrested-20211020.html","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"782","2021-10-05","Charlotte","NC","Garinger High School","35.2411","-80.7829","","Attack on others","No one shot","0","0","Shots were fired from an SVU at a targeted group of students on the northeast boundary of campus in the morning before classes began. Students shot back at the vehicle and then ran into the school.  The students were searched and police identified the firearm used in the shooting; the student was charged with Possession of a Stolen Firearm, Possession of Firearm by a Minor, and Possession of a Firearm on School Grounds. No one was injured.","WCNC Charlotte","https://www.wcnc.com/article/news/crime/garinger-high-school-lockdown-police-activity/275-eaf117ce-5111-49d9-9fd9-95631a450dce","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"793","2021-10-14","Portland","ME","Howard C Reiche Community School  ","43.650533","-70.267432","","Unknown","Injury","0","1","Police were alerted overnight to shots fired near the school, but did not find anything upon investigation. In the morning, police were called for an injured shooting victim on the school playground. ","Press Herald","https://www.pressherald.com/2021/10/15/portland-police-investigate-reported-shooting-in-west-end/","News Center Maine","https://www.newscentermaine.com/article/news/local/portland/portland-police-investigating-reports-of-overnight-shooting-near-reiche-community-school-brackett-street-maine/97-82a97aa7-2f75-4b90-96ac-7c1d2b74a149","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"796","2021-10-17","Rogers","AR","Rogers High School","36.300324","-94.146808","","Other","No one shot","0","0","A 28-year-old man went on a shooting spree in Rogers, AR after not being able to purchase a gun at two retailers. The man fired four shots at an Academy Sports store across the street from the retailer and then went to Rogers High School, where he fired 16 shots at the football stadium press box. Several of the windows were shattered, and police found eight bullet holes on the structure. The shooter is facing charges of a terroristic act, unlawful discharge of a firearm from a vehicle, and first-degree criminal mischief.","Fox16","https://www.fox16.com/news/state-news/man-jailed-for-firing-shots-at-academy-sports-rogers-high-school-press-box/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"755","2021-09-15","Champaign","IL","Centennial High School","40.106413","-88.282493","","Unknown","No one shot","0","0","A 16-year-old boy fired 13 shots in the field shared between Centennial High School and Jefferson Middle School. No one was injured. The shooter was taken into police custody on September 30th on the charge of aggravated discharge of a firearm.","WCIA.com","https://www.wcia.com/news/champaign-police-arrest-16-year-old-boy-in-connection-to-shots-fired-near-centennial-high-school-search-continues-for-other-suspect/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"761","2021-09-21","Atlanta","GA","Fred A. Toomer Elementary School","33.7548","-84.3278","","Other","No one shot","0","0","Shots were fired during an argument between parents after school drop off. No one was injured. The school was placed on lockdown. ","Decaturish","https://decaturish.com/2021/09/argument-outside-toomer-elementary-leads-to-shots-fired-temporary-lockdown/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"699","2021-06-13","Columbia","PA","Park Elementary School","40.034","-76.4972","","Self-harm - no intent to hurt others","Injury","0","1","A 79-year-old was found with a self inflicted gunshot wound to the chest in the school parking lot.","WGAL NBC8","https://www.wgal.com/article/man-found-shot-in-columbia/36709512","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"700","2021-06-14","Winston Salem","NC","R.J. Reynolds High School","36.1018","-80.2654","","Legal Intervention","Injury","0","1","A police chase of a 26-year-old man ended in front of the R.J. Reynolds High School gymnasium. The suspect fired multiple shots from a semiautomatic rifle at the police car and then fired at the officers from a handgun. 3 police officers fired back and the suspect was struck. The man was charged with attempted murder of a law enforcement officer.","Winston-Salem Journal","https://journalnow.com/news/local/crime-and-courts/suspect-in-hanes-park-shooting-has-long-criminal-history-charges-include-assault-and-armed-robbery/article_7fe1f468-cdf4-11eb-8906-6fc0f6b510ef.html","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"695","2021-06-08","Sharon","PA","Musser Elementary School","41.2256","-80.4978","","Attack on others","No one shot","0","0","A 17-year-old male fired multiple shots in the parking lot and alley area of the school during a dispute with other teens. The suspect attempted to flee by car, but was stopped by police and taken into custody. He faces charges of aggravated assault, possession of a firearm by a minor, carrying a firearm without a license, possession of a weapon on school property, and four counts of reckless endangerment.","Yahoo News","https://www.yahoo.com/news/shooting-charges-against-teen-held-191600602.html?guccounter=1","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"802","2021-10-22","Philadelphia","PA","Philadelphia Learning Academy - South","39.969374","-75.210677","","Unintentional Discharge","Injury","0","1","An 18-year-old male student unintentionally shot himself in the leg in the school gymnasium during the school day. The student was transported to the hospital for his injury to be treated. No one else was injured. Police and school administrators are investigating how the firearm was brought into the school past the metal detectors.","Chalkbeat","https://philadelphia.chalkbeat.org/2021/10/22/22741110/student-accidentally-shot-himself-in-the-leg-inside-philadelphia-school","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"803","2021-10-23","Baltimore","MD","Morgan State University","39.344161","-76.585565","","Attack on others","Injury","0","1","An 18-year-old male student was shot in the chest near the Montebello Complex on the South Campus of Morgan State University after a homecoming weekend event. He was transported to the hospital in stable condition and released the next day. No suspects have been identified.","CBS Local Baltimore","https://baltimore.cbslocal.com/2021/10/23/18-year-old-man-shot-on-morgan-state-campus-saturday/","WBALTV 11","https://www.wbaltv.com/article/morgan-state-university-shooting-homecoming-weekend/38043989#","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"806","2021-10-26","Natchez","MS","Cathedral Catholic School","31.5610969047","-91.3938102492","","Unknown","No one shot","0","0","A shot was fired into a Cathedral School classroom from outside. The school was briefly placed on lockdown; no one was injured.","CBS 12 News WJTV","https://www.wjtv.com/news/local/shot-fired-into-cathedral-school-in-natchez-no-injuries-reported/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"805","2021-10-26","Chicago","IL","Jose de Diego Community Academy","41.9057","-87.6854","","Attack on others","No one shot","0","0","A safe passage worker for the school called police after they witnessed two men fighting and heard gunshots fired outside of the school's main entrance after dismissal. The men fled the scene before the police arrived. No one was shot. ","Book Club Chicago","https://blockclubchicago.org/2021/10/26/shots-fired-during-fight-outside-west-town-school/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"807","2021-10-27","St. Matthews","SC","Calhoun County High School","33.665325","-80.799114","","Attack on others","No one shot","0","0","A fight erupted in the parking lot after a football game concluded. The fight was broken up, but a 17-year-old boy fired multiple shots at the people who he had been fighting with. No one was shot. The 17-year-old was arrested and charged with attempted murder, possession of a weapon during a violent crime, unlawful carry, and possession of a weapon on school property.","News19","https://www.wltx.com/article/news/crime/calhoun-county-gunfire-teen-arrested/101-f7c8bca9-d90a-4583-a83e-0ceb27a6bd67","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"801","2021-10-21","Savannah","GA","Bethesda Academy","31.958838","-81.094719","","Unknown","No one shot","0","0","A 33-year-old man fired several shots into occupied vehicles in the parking lot of Bethesda Academy. No one was injured. Police charged the suspect with six counts of aggravated assault, third-degree cruelty to children, criminal damage to property, criminal trespass, and carrying weapons within School Safety Zones.","Fox 28 Media","https://fox28media.com/news/local/ccpd-man-arrested-after-he-fired-shots-at-occupied-vehicles-at-bethesda-academy","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"808","2021-11-01","Madison","MS","Rosa Scott School","32.461581","-90.124375","","Unintentional Discharge","No one shot","0","0","A woman reached into her purse at a school basketball game to find her phone and unintentionally fired her gun. No one was hurt. The woman had an enhanced concealed carry permit which allowed her to have the firearm at the event. The game was suspended and she was charged with discharging a firearm within the city limits of Madison. She was released on a $500 bond and will appear in court.","WLBT 3","https://www.wlbt.com/2021/11/02/woman-reaches-into-purse-accidentally-fires-gun-madison-basketball-game/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"809","2021-11-07","Monroe","LA","University of Louisiana at Monroe","32.527748","-92.07374","","Unintentional Discharge","Injury","0","1","A woman was shot in her lower right leg when a gun was unintentionally discharged in a dorm room. The gun owner was booked on a charge of possession of a firearm on school property and the shooter was booked on a charge of negligent injury and possession of a firearm on school property.","KSLA NEWS12","https://www.ksla.com/2021/11/08/2-arrested-after-woman-is-struck-by-bullet-inside-college-dorm/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"810","2021-11-09","Mesilla Park","NM","Mesilla Valley Leadership Academy","32.307044","-106.75294","","Self-harm - no intent to hurt others","Death","1","0","A man, who was a suspect involved in a carjacking, hijacked a police car, which he drove through a fence and onto the grounds of Mesilla Valley Leadership Academy. After the car crashed onto school grounds, the man died by a self inflected gunshot wound. The school was put on lock down as a precaution; no one else was injured.","CBS 4 Local","https://cbs4local.com/news/local/carjacking-suspect-prompts-swat-situation-on-las-cruces-roadway","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"811","2021-11-11","Kannapolis","NC","GW Carver Elementary School","35.49334","-80.617477","","Attack on others","Death","1","0","A 17-year-old boy was fatally shot outside of G.W. Carver Elementary School. The school was not in session because of Veteran's Day. Police have not identified a suspect.","WCNC Charlotte","https://www.wcnc.com/article/news/local/kannapolis-police-investigating-shooting-gw-carver-elementary/275-a2e166c9-371d-4526-ab5f-5ad14de7b7c2","WBTV","https://www.wbtv.com/2021/11/11/person-shot-multiple-times-front-elementary-school-kannapolis-police-say/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"812","2021-11-15","Poughkeepsie","NY","Poughkeepsie High School","41.6948","-73.9138","","Attack on others","No one shot","0","0","Multiple shots were fired outside of Poughkeepsie High School during dismissal time. No one was injured, but multiple vehicles in the faculty parking lot were struck. Police took a 15-year-old and a 13-year-old boy into custody in connection with the shooting. The 13-year-old boy was found with a semi-automatic handgun and charged with criminal possession of a weapon. ","Mid Hudson News","https://midhudsonnews.com/2021/11/15/shooting-at-high-school-subjects-in-custody/","Poughkeepsie Journal","https://www.poughkeepsiejournal.com/story/news/education/2021/11/16/shooting-outside-poughkeepsie-high-school-report/8635464002/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"815","2021-11-21","Davenport","IA","Saint Ambrose University","41.54065","-90.579854","","Unknown","No one shot","0","0","Police received reports that multiple shots were fired on campus. A dozen shell casings were recovered near the North Hall on campus. No one was injured.","Our Quad Cities","https://www.ourquadcities.com/news/local-news/police-respond-to-shots-fired-at-st-ambrose-university/","TV6 KQWC","https://www.kwqc.com/2021/11/22/police-responding-call-shots-fired-near-st-ambrose-university/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"814","2021-11-19","Aurora","CO","Hinkley High School","39.7349","-104.8086","","Attack on others","Injury","0","3","Two 17-year-old and a 16-year-old students were shot in the school parking lot during lunch time. Two students attended Hickley High School, one attended a nearby school. The victims were transported to the hospital for care. Three 16-year-old boys were arrested and charged with attempted first degree murder.","CNN","https://www.cnn.com/2021/11/20/us/colorado-high-school-shooting-attempted-murder-charge/index.html","Pasadena Star News","https://www.pasadenastarnews.com/2021/11/19/police-three-students-shot-wounded-at-denver-area-school/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"819","2021-11-28","Washington","DC","Gallaudet University","38.907371","-76.993675","","Attack on others","Injury","0","1","A man was shot outside of the front gate of Gallaudet University around 8:00 p.m. Police do not believe that the shooter was associated with the school. The victim was transported to the hospital for treatment of non life threatening injuries. ","WTOP News","https://wtop.com/dc/2021/11/shooting-near-gallaudet-university-hospitalizes-one/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"818","2021-11-26","Campbell","CA","Westmont High School","37.2709","-121.9858","","Attack on others","Injury","0","2","Two men were injured in a shooting in the parking lot during a Friday night championship football game between St. Francis and Serra high schools. Both men were transported to the hospital for non life threatening injuries. The game resumed after 30 minutes.","NBC Bay Area","https://www.nbcbayarea.com/news/local/south-bay/1-injured-in-shooting-outside-high-school-football-game-police/2741972/","CBS SF Bay Area","https://sanfrancisco.cbslocal.com/2021/11/27/shooting-campbell-westmont-high-game/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"817","2021-11-24","Pageland","SC","Central High School","34.75412","-80.357914","","Attack on others","No one shot","0","0","Several goats and chickens escaped from the Future Farmers of America organization's animal pen on campus and were shot. Police estimate that the animals were shot after students were dismissed early for Thanksgiving break.","WSOCTV2","https://www.wsoctv.com/news/local/escaped-animals-were-shot-pageland-high-school-police-say/QF2MZBUVXNFC3F6PS55BTAAHDU/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"820","2021-11-29","Laveen","AZ","Cesar Chavez High School","33.3757","-112.1463","","Attack on others","Injury","0","1","A 16-year-old male student brought a ghost gun to school to sell a 15-year-old male classmate. The 15-year-old paid with fake money. Upon realizing it, the 16-year-old student confronted him in the restroom and was shot in the leg. The 15-year-old suspect faces charges including endangerment, aggravated assault, and weapons violations relating to bringing a weapon on campus. ","AZ Central","https://www.azcentral.com/story/news/local/phoenix/2021/11/30/cesar-chavez-high-school-increases-safety-measures-after-student-shot/8809221002/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"821","2021-11-29","Whitehall","OH","Whitehall Yearling High School","39.9603","-82.8865","","Unintentional Discharge","Injury","0","1","An 18-year-old unintentionally shot himself in the ankle in the school stadium parking lot. The 18-year-old initially told police that the shooting took place during a robbery, but during the investigation, police determined that the 18-year-old was ""engaged in horseplay"" with a 13-year-old and a 16-year-old when he shot himself.","10 WBNS CBS","https://www.10tv.com/article/news/local/18-year-old-accidentally-shoots-self-playing-with-gun-outside-whitehall-high-school/530-5948f34e-ad8a-4941-979f-6e34ddc9a573","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"816","2021-11-23","Harvey","IL","Thornton Township High School","41.61606","-87.643734","","Attack on others","No one shot","0","0","Two students who did not attend school were walking outside of the school on school grounds when a man in a car pulled over to where the students were standing. There was an exchange of gunfire between the person in the car and one of the students. No one was injured. ","Chicago Tribune","https://outline.com/UncC5c","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"822","2021-11-30","Oxford","MI","Oxford High School","42.838243","-83.260782","","Mass Shooting (4+ Shot)","Death","4","7","A 15-year-old male student fired at least 30 rounds in the high school, killing 4 students and injuring 7 others. The gun used was purchased by the shooter's father four days earlier. Police found two videos from the shooter's phone where he spoke about shooting and killing students the next day. The shooter has been charged with one count of terrorism causing death, four counts of first-degree murder, seven counts of assault with intent to murder, and 12 counts of possession of a firearm during the commission of a felony. His parents have each been charged with four counts of involuntary manslaughter.","CNN","https://www.cnn.com/2021/12/01/us/michigan-oxford-high-school-shooting-wednesday/index.html","CNN","https://www.cnn.com/2021/12/03/us/michigan-oxford-high-school-shooting-superintendent-message/index.html","New York Times","https://www.nytimes.com/article/oxford-school-shooting-michigan.html","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"824","2021-12-01","Pasadena","TX","Sam Rayburn High School","29.678303","-95.182324","","Other","No one shot","0","0","A student was robbed at gunpoint on campus property near the archery building and track. A 21-year-old man approached the student and demanded his phone and its password. When the student did not hand it over, the shooter fired one shot into the air. The student was able to flee and was not injured. The shooter was taken into custody and faces aggravated robbery charges.","KHOU 11","https://www.khou.com/article/news/crime/armed-robbery-sam-rayburn-high-school/285-06becca9-eb0b-46ce-85e6-b710d108e7dc","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"827","2021-12-03","Melbourne","FL","Florida Institute of Technology","28.065815","-80.622893","","Legal Intervention","Death","1","0","The police were called to Roberts Hall, a residence hall for first-year students, when an 18-year-old male student was reported to be armed with a knife and attacking students. When the officers approached the man, he allegedly “lunged at the police officer with the weapon"" and the police officer fatally shot him. The officer was also injured in the confrontation.","NBC News","https://www.nbcnews.com/news/us-news/teen-fatally-shot-florida-college-campus-armed-confrontation-officers-rcna7703","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"829","2021-12-06","Wilmington","CA","Wilmington Park Elementary School","33.786004","-118.246137","","Attack on others","Injury","0","1","A 9-year-old girl was struck by a stray bullet while on the school playground in the evening. Close to school grounds, two armed suspects approached a car where a woman and a 12-year-old boy were parked. The suspects shot the individuals in the car and one of the bullet struck the girl on the playground. She was transported to the hospital in critical condition but is expected to recover.","Daily News","https://www.dailynews.com/2021/12/06/two-wilmington-shootings-injure-2-children-and-a-woman/","CBS Los Angeles","https://losangeles.cbslocal.com/2021/12/07/mother-of-12-year-old-shot-and-killed-outside-wilmington-park-elementary-speaks-out/","Mercury News","https://www.mercurynews.com/2021/12/08/police-searching-for-suspects-in-wilmington-shooting-that-left-boy-dead-2-injured/","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"840","2021-12-14","Newport News","VA","Menchville High School","37.0963","-76.5303","","Attack on others","Death","1","0","A teenage boy was killed in the parking lot of Menchville High School after a varsity basketball game. Witnesses reported there was an altercation at the conclusion of the game that led to the victim being fatally shot. An 18-year-old man has been arrested in connection to the incident and charged with second-degree murder, use of a firearm in a felony, and discharging a firearm on school property.","New York Post","https://nypost.com/2021/12/15/virginia-teen-shot-dead-outside-menchville-high-school-after-basketball-game/","Daily Press","https://www.dailypress.com/news/crime/dp-nw-menchville-shooting-folo-20211216-owwqsisdvve2zeugthokdq743m-story.html","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"838","2021-12-13","Orlando","FL","East River High School","28.556275","-81.130895","","Attack on others","No one shot","0","0","A 19-year-old man fired multiple shots in the parking lot of East River High School during dismissal. No one was injured. He was arrested at a traffic stop the next day on charges of attempted second-degree murder with a firearm and discharging a weapon on school property.","Click Orlando","https://www.clickorlando.com/news/local/2021/12/13/watch-live-sky-flies-over-large-law-enforcement-presence-at-east-river-high-school/","Click Orlando","https://www.clickorlando.com/news/local/2021/12/15/19-year-old-arrested-in-east-river-high-school-parking-lot-shooting-deputies-say/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"841","2021-12-14","Milwaukee","WI","South Division High School","43.0134","-87.9303","","Other","No one shot","0","0","Around 11:30 a.m., multiple gunshots were fired outside of South Division High School. Student witnesses reported that a fight outside of the school resulted in multiple shots being fired into the air. No one was injured. Police reported that they know who fired the shots, but no arrests have been made.","Fox6Now","https://www.fox6now.com/news/milwaukee-police-south-division-high-school","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"839","2021-12-13","Charlotte","NC","West Charlotte High School","35.2654","-80.8585","","Attack on others","No one shot","0","0","A fight between two students over a book bag during afternoon dismissal escalated when one student fired a gunshot. While no one was injured from gunfire, one person was treated for a minor injury after the incident. The suspect was charged with possession of a firearm on school grounds.","WISTV","https://www.wistv.com/2021/12/13/shots-west-charlotte-hs-campus-cmpd-responding/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"836","2021-12-11","Gray","GA","Jones County High School","32.9927","-83.5307","","Unknown","No one shot","0","0","A gunshot was fired during a basketball game between Baldwin County High School and Jones County High School. The gymnasium was evacuated; no one was injured. Police stopped a car after the game and arrested four suspects, two 15-year-olds, a 16-year-old and a 17-year-old, all for possession of marijuana and possession of a gun on a school campus.","13WMAZ","https://www.13wmaz.com/article/news/local/shooting-during-jones-county-high-basketball-game/93-1fe72b16-4515-4a35-b9e2-c6220c4113b1","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"833","2021-12-09","Norfolk","VA","Norfolk State University","36.848429","-76.261375","","Unknown","No one shot","0","0","A 21-year-old man fired multiple shots in Spartan Suites, an apartment complex on campus. No one was injured, but parts of the building were damaged by gunfire. Police arrested the man for reckless handling of a firearm and shooting into an occupied dwelling. The suspect confessed and the weapon was recovered by police.","13 News Now","https://www.13newsnow.com/article/news/crime/suspect-arrest-norfolk-state-university/291-740bc6b7-16d6-4a62-a5a2-1d64eab705ec","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"830","2021-12-08","Kansas City","MO","Ewing Marion Kauffman School","39.011582","-94.567156","","Unknown","Injury","0","2","Two teenagers were injured in a shooting that took place in the school parking lot during an evening basketball game. Police took in a different teenager for questioning, but no arrests have been made.","Fox 4 KC","https://fox4kc.com/news/its-scary-neighbors-react-after-2-teens-shot-outside-kansas-city-charter-school/","Kansas City Star","https://www.kansascity.com/news/local/crime/article256448656.html","KCTV","https://www.kctv5.com/news/local_news/2-teens-shot-outside-of-charter-school-basketball-game-in-kansas-city/article_5194f9e2-58dd-11ec-93c4-03177a7e3dca.html","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"843","2021-12-16","Columbia","SC","Eau Claire High School","34.048231","-81.040984","","Unknown","No one shot","0","0","Shots were fired in the school parking lot during the afternoon. No one was injured. Police have identified a male student they believe was involved in the incident and are investigating.","WLTX","https://www.wltx.com/article/news/crime/students-allowed-leave-reported-gunfire-near-eau-claire/101-e62293bb-29e9-4853-b6b4-55a69c69b477","ABC Columbia","https://www.abccolumbia.com/2021/12/17/columbia-police-investigating-after-shots-fired-in-eau-claire-hs-parking-lot/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"826","2021-12-03","Blytheville","AR","Blytheville High School","35.933693","-89.912935","","Attack on others","No one shot","0","0","A 19-year-old fired multiple shots in the parking lot of Blytheville High School. No one was injured, but a vehicle in the parking lot was damaged. The owner of the vehicle identified the suspect as the shooter and police believe that this shooting was in retaliation of a previous fight. The suspect is charged with a terroristic act and aggravated assault.","KAIT 8","https://www.kait8.com/2021/12/06/man-arrested-following-school-parking-lot-shooting/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"825","2021-12-02","Seattle","WA","Garfield High School","47.605","-122.3019","","Attack on others","No one shot","0","0","Garfield High School went into its ""shelter in place"" protocol when a teenager opened fire in the faculty parking lot.  Police found around 30 shell casings spread around the parking lot but no signs that anyone had been hit.","Capitol Hill Seattle","https://www.capitolhillseattle.com/2021/12/police-find-lots-of-shell-casings-no-victims-after-gunfire-in-garfield-high-school-parking-lot/","Seattle Times","https://www.seattletimes.com/seattle-news/law-justice/police-investigate-shooting-near-seattles-garfield-high/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"823","2021-11-30","Humboldt","TN","Humboldt Junior/Senior High School","35.8406","-88.9071","","Attack on others","Death","1","2","An 18-year-old man fatally shot one man and injured two others outside of the Humboldt High School gymnasium after an evening basketball game. A 21-year-old man was killed and an 18-year-old man was injured. A third victim was struck by gunfire and injured, as well. The suspect turned himself in to police the next day  and faces charges of first-degree murder, attempted first-degree murder with serious bodily injury, attempted first-degree murder, three counts of an armed dangerous felon, tampering with evidence and carrying a weapon/gun on school property.","Fox 13 Memphis","https://www.fox13memphis.com/news/local/armed-dangerous-suspect-identified-tennessee-high-school-shooting/6Y22I3RS5FEETA5UJ52IHUYEV4/","ABC News","https://abcnews.go.com/Sports/wireStory/teen-charged-shooting-high-school-basketball-game-81516044","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"831","2021-12-09","China Grove","NC","Jesse C. Carson High School","35.563","-80.5457","","Other","No one shot","0","0","Two cars were struck by gunfire in the school parking lot when individuals off-campus missed the targets they were firing at. One car was occupied, but no one was hurt. One suspect was taken into custody.","WBTV","https://www.wbtv.com/2021/12/09/shots-hit-cars-high-school-parking-lot-rowan-county-prompting-lockdown/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"832","2021-12-09","New York","NY","Great Oaks Charter School","40.719909","-73.991729","","Attack on others","No one shot","0","0","A fight broke out off of school property in which an unidentified man fired several shots at another person. A stray bullet hit the school and shattered the third floor window. No one was injured.","New York Post","https://nypost.com/2021/12/09/stray-bullet-shatters-window-at-nyc-charter-school/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"834","2021-12-10","Canal Winchester","OH","Canal Winchester High School","39.8367","-82.8124","","Attack on others","No one shot","0","0","Police received a report of a truck vandalizing the school by driving donuts on the grass early in the morning. When the officers arrived, the suspect drove onto the softball field and into the bleachers. The suspect exited the truck, fired multiple shots at the officers, and fled on foot. No one was injured. All Canal Winchester Local Schools closed for the day as a precaution.","Columbus Dispatch","https://www.dispatch.com/story/news/local/2021/12/10/canal-winchester-schools-closed-after-high-school/6459627001/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"842","2021-12-16","Brooklyn","NY","P.S. 26 Jesse Owens School","40.691907","-73.931465","","Unknown","No one shot","0","0","Three shots were fired outside of P.S. 26 just before 9:00 a.m. No one was injured. Police are searching for a man they believe to have been involved.","News12 The Bronx","https://bronx.news12.com/nypd-shots-fired-outside-of-p-s-26-in-brooklyn-no-injuries-reported","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
